Timestamps, W/m2 Solar Radiation, mm Precipitation, Lightning Activity, km Lightning Distance, degrees Wind Direction, m/s Wind Speed, m/s Gust Speed, degree_C Air Temperature, kPa Vapor Pressure, kPa Atmospheric Pressure, degrees X-axis Level, degrees Y-axis Level, mm/h Max Precip Rate, degree_C RH Sensor Temp, kPa VPD, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, kPa Matric Potential, degree_C Soil Temperature, degree_C 5 cm Soil Temperature 1, degree_C 10 cm Soil Temperature 2, degree_C 20 cm Soil Temperature 3, degree_C 30 cm Soil Temperature 4, degree_C 50 cm Soil Temperature 5, degree_C 100 cm Soil Temperature 6,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, degree_C Logger Temperature
04/28/2025 04:25:00 AM,0,0,0,0,117,1.76,2,-0.1,0.386,93.35,-1.8,1.5,0,-0.9,0.22,0.312,3.8,0.99,0.364,6,1.066,-809.3,1.7,-2.88,-3.09,-3.23,1.96,8.21,4.67,100,8304,93.32,-3.2
04/28/2025 04:30:00 AM,0,0,0,0,113,1.91,2.43,0,0.384,93.34,-2,1.5,0,-0.9,0.23,0.312,3.8,0.99,0.364,6,1.062,-792.9,1.7,-2.84,-3,-3.18,1.93,8.2,4.68,100,8301,93.32,-3.1
04/28/2025 04:35:00 AM,0,0,0,0,109,1.68,2.05,0,0.39,93.34,-1.8,1.5,0,-0.8,0.22,0.312,3.8,0.993,0.364,5.9,1.069,-779.5,1.7,-2.78,-2.98,-3.13,1.91,8.18,4.68,100,8301,93.31,-3
04/28/2025 04:40:00 AM,0,0,0,0,116,1.41,2.32,-0.2,0.384,93.34,-1.9,1.6,0,-0.8,0.22,0.312,3.8,0.988,0.364,5.9,1.069,-780.2,1.7,-2.83,-3.1,-3.27,1.89,8.17,4.68,100,8304,93.32,-3
04/28/2025 04:45:00 AM,0,0,0,0,139,0.99,1.66,-0.8,0.38,93.33,-1.8,1.6,0,-0.9,0.2,0.312,3.7,0.989,0.364,5.9,1.069,-776.6,1.6,-3.09,-3.48,-3.66,1.87,8.15,4.69,100,8301,93.31,-3.1
04/28/2025 04:50:00 AM,0,0,0,0,121,1.53,2.11,-0.6,0.38,93.33,-1.8,1.5,0,-1.1,0.2,0.312,3.7,0.991,0.364,5.8,1.072,-766.1,1.6,-3.2,-3.49,-3.68,1.78,8.13,4.68,100,8301,93.3,-3.3
04/28/2025 04:55:00 AM,0,0,0,0,115,1.65,2.13,-0.6,0.38,93.32,-1.8,1.5,0,-1.2,0.2,0.312,3.7,0.991,0.364,5.8,1.072,-760.8,1.6,-3.2,-3.46,-3.6,1.73,8.12,4.68,100,8301,93.29,-3.3
04/28/2025 05:00:00 AM,0,0,0,0,117,1.51,2.26,-0.7,0.38,93.31,-1.8,1.5,0,-1.2,0.2,0.312,3.6,0.991,0.364,5.8,1.071,-750.2,1.5,-3.22,-3.49,-3.66,1.7,8.1,4.69,100,8304,93.29,-3.3
04/28/2025 05:05:00 AM,0.6,0,0,0,117,1.49,1.86,-0.7,0.38,93.31,-1.9,1.6,0,-1.3,0.2,0.312,3.6,0.993,0.364,5.7,1.07,-740.1,1.5,-3.19,-3.43,-3.58,1.67,8.09,4.69,100,8301,93.28,-3.3
04/28/2025 05:10:00 AM,1.8,0,0,0,120,1.51,2.04,-0.7,0.382,93.3,-1.8,1.6,0,-1.3,0.2,0.312,3.6,0.989,0.364,5.7,1.067,-736.7,1.5,-3.1,-3.35,-3.48,1.66,8.08,4.69,100,8301,93.28,-3.3
04/28/2025 05:15:00 AM,3.8,0,0,0,119,1.43,1.94,-0.9,0.386,93.29,-1.9,1.5,0,-1.3,0.19,0.312,3.6,0.989,0.364,5.7,1.069,-730.3,1.5,-3.09,-3.37,-3.44,1.66,8.06,4.69,100,8302,93.27,-3.3
04/28/2025 05:20:00 AM,5.8,0,0,0,123,1.6,2.29,-0.9,0.39,93.28,-1.8,1.4,0,-1.3,0.18,0.312,3.6,0.989,0.364,5.6,1.072,-718.4,1.5,-3.06,-3.3,-3.38,1.65,8.03,4.7,100,8298,93.25,-3.3
04/28/2025 05:25:00 AM,7,0,0,0,120,1.64,2.17,-0.9,0.39,93.27,-1.9,1.5,0,-1.4,0.18,0.312,3.5,0.987,0.365,5.6,1.072,-708.4,1.5,-3,-3.24,-3.29,1.65,8.02,4.7,100,8298,93.25,-3.3
04/28/2025 05:30:00 AM,9.6,0,0,0,123,1.79,2.27,-0.9,0.39,93.26,-1.9,1.4,0,-1.4,0.18,0.312,3.5,0.989,0.364,5.6,1.072,-708.9,1.5,-2.89,-3.13,-3.09,1.66,8.01,4.7,100,8303,93.24,-3.3
04/28/2025 05:35:00 AM,12.4,0,0,0,123,1.8,2.38,-0.8,0.396,93.26,-1.9,1.5,0,-1.3,0.18,0.312,3.5,0.989,0.365,5.6,1.069,-699.2,1.5,-2.68,-2.86,-2.83,1.67,7.99,4.69,100,8297,93.24,-3.2
04/28/2025 05:40:00 AM,18,0,0,0,128,1.66,2.22,-0.7,0.398,93.25,-2,1.6,0,-1.2,0.18,0.312,3.5,0.989,0.364,5.5,1.068,-695.5,1.5,-2.44,-2.62,-2.55,1.7,7.97,4.7,100,8298,93.23,-3.2
04/28/2025 05:45:00 AM,21.6,0,0,0,122,1.77,2.2,-0.7,0.4,93.24,-1.9,1.6,0,-1.2,0.18,0.312,3.5,0.987,0.364,5.5,1.07,-685.3,1.6,-2.24,-2.4,-2.32,1.75,7.95,4.69,100,8298,93.22,-3.1
04/28/2025 05:50:00 AM,26,0,0,0,121,1.77,2.24,-0.6,0.4,93.23,-1.8,1.6,0,-1,0.18,0.312,3.5,0.982,0.365,5.5,1.07,-680.4,1.6,-1.93,-2.05,-1.98,1.83,7.94,4.7,100,8296,93.21,-3
04/28/2025 05:55:00 AM,29.2,0,0,0,122,1.77,2.05,-0.5,0.404,93.23,-1.8,1.5,0,-1,0.18,0.312,3.6,0.982,0.365,5.5,1.07,-671.1,1.6,-1.59,-1.7,-1.62,1.9,7.93,4.69,100,8294,93.21,-2.8
04/28/2025 06:00:00 AM,34,0,0,0,123,1.84,2.54,-0.3,0.41,93.22,-1.9,1.5,0,-0.9,0.19,0.312,3.6,0.979,0.365,5.4,1.07,-665,1.7,-1.16,-1.25,-1.1,1.97,7.91,4.69,100,8298,93.2,-2.6
04/28/2025 06:05:00 AM,40,0,0,0,123,1.92,2.63,-0.1,0.41,93.21,-1.9,1.4,0,-0.7,0.2,0.312,3.6,0.977,0.365,5.4,1.07,-660.1,1.7,-0.62,-0.69,-0.55,2.06,7.91,4.69,100,8304,93.19,-2.4
04/28/2025 06:10:00 AM,46.6,0,0,0,125,1.97,2.6,0.2,0.42,93.2,-1.8,1.4,0,-0.4,0.2,0.312,3.7,0.977,0.365,5.4,1.068,-654,1.8,-0.08,-0.14,-0.01,2.17,7.88,4.69,100,8313,93.19,-2.1
04/28/2025 06:15:00 AM,54.6,0,0,0,128,2.14,3.59,0.4,0.42,93.19,-1.8,1.5,0,-0.2,0.21,0.312,3.7,0.977,0.365,5.4,1.065,-652.4,2,0.47,0.42,0.54,2.32,7.87,4.7,100,8327,93.18,-1.7
04/28/2025 06:20:00 AM,62,0,0,0,130,2.4,3.46,0.7,0.428,93.19,-1.8,1.7,0,0.2,0.22,0.312,3.8,0.974,0.365,5.4,1.065,-647.1,2.1,1.08,1.1,1.24,2.47,7.86,4.69,100,8339,93.18,-1.3
04/28/2025 06:25:00 AM,65.2,0,0,0,134,2.62,3.56,1,0.43,93.19,-1.6,1.3,0,0.4,0.23,0.312,3.9,0.972,0.365,5.4,1.067,-638.3,2.2,1.58,1.66,1.78,2.62,7.84,4.69,100,8345,93.17,-0.9
04/28/2025 06:30:00 AM,63,0,0,0,132,2.44,3.18,1.1,0.43,93.18,-1.7,1.5,0,0.7,0.23,0.312,4,0.969,0.365,5.4,1.07,-633,2.4,1.92,1.88,1.91,2.8,7.8,4.71,100,8328,93.17,-0.5
04/28/2025 06:35:00 AM,64.8,0,0,0,131,2.47,3.45,1.2,0.43,93.18,-1.6,1.5,0,1,0.24,0.312,4,0.967,0.365,5.3,1.063,-628.6,2.5,2.04,1.97,1.97,2.93,7.79,4.71,100,8345,93.17,-0.2
04/28/2025 06:40:00 AM,68.4,0,0,0,125,2.18,2.77,1.2,0.434,93.18,-1.9,1.6,0,1.1,0.23,0.312,4.1,0.964,0.365,5.3,1.065,-620.6,2.6,2.16,2.07,2.12,3.03,7.78,4.71,100,8352,93.16,0.1
04/28/2025 06:45:00 AM,72.6,0,0,0,124,2.39,3.22,1.3,0.436,93.17,-1.9,1.7,0,1.4,0.24,0.312,4.2,0.96,0.365,5.3,1.068,-621.4,2.7,2.31,2.23,2.32,3.13,7.77,4.72,100,8356,93.16,0.3
04/28/2025 06:50:00 AM,72.8,0,0,0,131,2.29,3.12,1.4,0.44,93.17,-1.7,1.5,0,1.5,0.24,0.312,4.2,0.959,0.365,5.3,1.063,-617.2,2.8,2.46,2.42,2.5,3.23,7.75,4.71,100,8359,93.16,0.5
04/28/2025 06:55:00 AM,70.4,0,0,0,132,2.48,3.94,1.5,0.436,93.16,-1.7,1.4,0,1.6,0.24,0.312,4.3,0.957,0.365,5.3,1.065,-612.8,2.9,2.54,2.46,2.55,3.33,7.74,4.71,100,8362,93.15,0.7
04/28/2025 07:00:00 AM,72,0,0,0,130,2.25,3.1,1.5,0.432,93.16,-1.7,1.5,0,1.6,0.25,0.312,4.3,0.955,0.365,5.3,1.063,-611.8,2.9,2.6,2.56,2.65,3.39,7.72,4.72,100,8364,93.16,0.8
04/28/2025 07:05:00 AM,77.4,0,0,0,132,2.43,3.8,1.6,0.44,93.16,-1.6,1.6,0,1.8,0.24,0.312,4.4,0.955,0.365,5.3,1.068,-606.7,3,2.77,2.75,2.87,3.43,7.71,4.71,100,8368,93.15,0.9
04/28/2025 07:10:00 AM,86.4,0,0,0,129,2.49,3.57,1.7,0.44,93.15,-1.6,1.5,0,1.9,0.25,0.312,4.4,0.952,0.365,5.3,1.068,-605.1,3,3.01,3.02,3.21,3.49,7.69,4.72,100,8375,93.14,1.1
04/28/2025 07:15:00 AM,106,0,0,0,131,2.64,4.11,1.8,0.44,93.14,-1.6,1.6,0,2.2,0.26,0.312,4.4,0.952,0.365,5.3,1.067,-604.6,3.1,3.49,3.61,3.98,3.58,7.69,4.72,100,8383,93.14,1.3
04/28/2025 07:20:00 AM,112.6,0,0,0,131,2.66,3.81,2,0.446,93.14,-1.7,1.4,0,2.5,0.26,0.312,4.5,0.95,0.365,5.3,1.068,-601,3.1,4.1,4.23,4.6,3.75,7.67,4.72,100,8381,93.13,1.6
04/28/2025 07:25:00 AM,150.8,0,0,0,133,2.99,4.19,2.2,0.444,93.13,-1.4,1.6,0,2.7,0.27,0.312,4.5,0.95,0.365,5.3,1.065,-602.8,3.3,4.61,4.89,5.46,3.9,7.67,4.72,100,8393,93.13,1.8
04/28/2025 07:30:00 AM,196.6,0,0,0,131,3.21,4.83,2.5,0.452,93.12,-1.9,2,0,3.3,0.28,0.312,4.6,0.947,0.365,5.3,1.068,-599.4,3.4,5.73,6.21,7.07,4.14,7.64,4.72,100,8393,93.12,2.3
04/28/2025 07:35:00 AM,256.4,0,0,0,133,3.2,4.19,3.2,0.458,93.11,-1.7,1.1,0,4.1,0.31,0.312,4.8,0.945,0.365,5.3,1.065,-594.6,3.7,7.52,8.36,9.59,4.55,7.63,4.72,100,8407,93.12,3
04/28/2025 07:40:00 AM,246.6,0,0,0,132,3.17,4.29,3.4,0.464,93.11,-1.3,1.4,0,4.7,0.32,0.312,5,0.94,0.365,5.3,1.065,-585.2,4,8.46,9,9.74,5.07,7.62,4.72,100,8418,93.12,3.7
04/28/2025 07:45:00 AM,206.6,0,0,0,136,3.11,4.87,3.6,0.46,93.12,-1.3,1.5,0,5,0.33,0.312,5.2,0.933,0.365,5.3,1.065,-588.3,4.4,8.57,8.95,9.31,5.47,7.6,4.72,100,8416,93.12,4.2
04/28/2025 07:50:00 AM,151.8,0,0,0,136,2.73,4.14,3.6,0.456,93.12,-1.5,1.5,0,4.9,0.33,0.312,5.4,0.927,0.365,5.4,1.059,-591,4.8,7.85,7.87,7.78,5.67,7.59,4.73,100,8421,93.12,4.4
04/28/2025 07:55:00 AM,138,0,0,0,135,2.92,4.04,3.5,0.448,93.11,-1.5,1.3,0,4.7,0.34,0.312,5.5,0.93,0.365,5.4,1.065,-590.3,5,6.89,6.82,6.73,5.69,7.56,4.73,100,8423,93.11,4.5
04/28/2025 08:00:00 AM,124.8,0,0,0,138,2.47,3.49,3.7,0.45,93.11,-1.3,1.7,0,4.6,0.35,0.312,5.6,0.927,0.365,5.4,1.062,-587.6,5.1,6.53,6.47,6.44,5.61,7.55,4.75,100,8424,93.1,4.5
04/28/2025 08:05:00 AM,116,0,0,0,133,2.47,3.26,3.8,0.448,93.1,-1.7,1.7,0,4.6,0.35,0.311,5.6,0.925,0.365,5.4,1.064,-588.7,5.1,6.27,6.17,6.11,5.56,7.55,4.74,100,8429,93.09,4.6
04/28/2025 08:10:00 AM,118.4,0,0,0,142,1.83,2.5,3.9,0.45,93.09,-1.5,1.5,0,4.6,0.36,0.311,5.6,0.927,0.365,5.4,1.067,-594.4,5.2,6.24,6.14,6.14,5.54,7.54,4.73,100,8433,93.08,4.7
04/28/2025 08:15:00 AM,116,0,0,0,143,1.69,3.15,4,0.45,93.09,-1.5,1.5,0,4.6,0.36,0.311,5.7,0.927,0.365,5.4,1.062,-596.8,5.2,6.37,6.24,6.24,5.56,7.52,4.75,100,8438,93.08,4.8
04/28/2025 08:20:00 AM,127.6,0,0,0,140,1.66,2.77,4.1,0.45,93.08,-1.5,1.5,0,4.7,0.37,0.311,5.7,0.927,0.365,5.5,1.067,-602.6,5.3,6.57,6.37,6.39,5.62,7.5,4.73,100,8444,93.07,4.8
04/28/2025 08:25:00 AM,145.2,0,0,0,158,1.9,3.51,4.3,0.452,93.08,-1.5,1.6,0,4.8,0.38,0.311,5.8,0.925,0.365,5.5,1.067,-599.1,5.3,6.82,6.78,6.78,5.7,7.5,4.74,100,8378,93.07,5
04/28/2025 08:30:00 AM,156,0,0,0,164,2.16,3.37,4.5,0.458,93.08,-1.5,1.6,0,5,0.39,0.311,5.9,0.925,0.365,5.5,1.067,-604.5,5.4,7.08,7.1,7.08,5.78,7.47,4.74,100,8449,93.07,5.2
04/28/2025 08:35:00 AM,166,0,0,0,173,2.65,3.99,4.7,0.458,93.07,-1.6,1.8,0,5.2,0.4,0.311,5.9,0.925,0.365,5.5,1.065,-607.7,5.6,7.4,7.43,7.37,5.91,7.46,4.73,100,8459,93.07,5.4
04/28/2025 08:40:00 AM,188,0,0,0,174,2.69,4.08,4.9,0.456,93.07,-1.1,1.5,0,5.4,0.41,0.311,6,0.924,0.365,5.6,1.061,-607.1,5.7,7.67,7.77,7.72,6.03,7.46,4.73,100,8475,93.07,5.7
04/28/2025 08:45:00 AM,213.2,0,0,0,168,3.32,5.48,4.9,0.45,93.07,-1.2,1.3,0,5.7,0.42,0.311,6.1,0.924,0.365,5.6,1.061,-603.4,5.9,8.03,8.12,8.12,6.2,7.43,4.74,100,8484,93.07,5.9
04/28/2025 08:50:00 AM,213.2,0,0,0,165,3.34,5.47,5,0.448,93.06,-1.7,1.7,0,5.9,0.43,0.311,6.1,0.922,0.365,5.6,1.064,-605.8,6.1,8.24,8.37,8.37,6.33,7.41,4.72,100,8484,93.06,6.2
04/28/2025 08:55:00 AM,214,0,0,0,171,3.29,4.81,5.1,0.45,93.06,-0.9,1.2,0,6.1,0.43,0.311,6.2,0.92,0.365,5.6,1.067,-609.7,6.2,8.32,8.49,8.49,6.49,7.4,4.75,100,8486,93.05,6.3
04/28/2025 09:00:00 AM,204.2,0,0,0,182,3.01,4.12,5.2,0.45,93.05,-1.5,1.5,0,6.2,0.43,0.311,6.3,0.919,0.365,5.7,1.063,-618.2,6.4,8.42,8.72,8.72,6.63,7.39,4.73,100,8479,93.05,6.5
04/28/2025 09:05:00 AM,193.2,0,0,0,174,2.84,4.67,5.3,0.45,93.05,-1.4,1.1,0,6.3,0.44,0.311,6.4,0.919,0.365,5.7,1.066,-623.9,6.5,8.46,8.75,8.66,6.73,7.37,4.75,100,8482,93.04,6.7
04/28/2025 09:10:00 AM,195,0,0,0,188,3.34,4.89,5.3,0.45,93.05,-1.2,1.6,0,6.3,0.44,0.311,6.5,0.919,0.365,5.7,1.069,-624,6.6,8.3,8.57,8.52,6.79,7.34,4.74,100,8482,93.04,6.8
04/28/2025 09:15:00 AM,187,0,0,0,182,2.99,4.16,5.3,0.45,93.05,-2,1.2,0,6.4,0.44,0.311,6.5,0.913,0.365,5.8,1.069,-619.4,6.6,8.24,8.49,8.45,6.84,7.34,4.74,100,8478,93.05,6.9
04/28/2025 09:20:00 AM,176.2,0,0,0,187,3.27,5.16,5.3,0.446,93.05,-1.7,1.5,0,6.3,0.44,0.311,6.6,0.917,0.365,5.8,1.066,-621.6,6.7,8.06,8.32,8.27,6.87,7.34,4.75,100,8477,93.05,7
04/28/2025 09:25:00 AM,182.2,0,0,0,184,2.78,5.16,5.2,0.45,93.05,-1.4,1.6,0,6.4,0.44,0.311,6.6,0.919,0.365,5.8,1.068,-621,6.7,8.15,8.34,8.29,6.89,7.32,4.76,100,8485,93.04,7
04/28/2025 09:30:00 AM,201.2,0,0,0,186,2.49,3.45,5.3,0.452,93.05,-2.4,0.6,0,6.4,0.44,0.311,6.6,0.919,0.365,5.9,1.068,-629.4,6.8,8.42,8.67,8.66,6.95,7.32,4.75,100,8490,93.04,7.1
04/28/2025 09:35:00 AM,193,0,0,0,186,2.64,3.94,5.4,0.45,93.04,-1.3,2.1,0,6.5,0.44,0.311,6.7,0.916,0.365,5.9,1.068,-631.5,6.9,8.58,8.87,8.82,7.07,7.3,4.76,100,8482,93.04,7.3
04/28/2025 09:40:00 AM,179.4,0,0,0,190,2.45,3.66,5.5,0.448,93.05,-1.2,2,0,6.5,0.46,0.311,6.8,0.914,0.365,5.9,1.068,-634.9,7,8.67,9.05,9.01,7.17,7.29,4.75,100,8444,93.04,7.4
04/28/2025 09:45:00 AM,151.6,0,0,0,175,2.15,3.08,5.5,0.448,93.05,-1.3,1.7,0,6.6,0.46,0.31,6.9,0.914,0.365,6,1.07,-638.3,7.1,8.73,8.99,8.89,7.24,7.29,4.77,100,8452,93.04,7.6
04/28/2025 09:50:00 AM,126.8,0,0,0,175,2.56,4,5.7,0.45,93.04,-1.6,1.8,0,6.6,0.47,0.311,6.9,0.911,0.365,6,1.073,-642.4,7.1,8.54,8.68,8.57,7.28,7.28,4.77,100,8453,93.03,7.6
04/28/2025 09:55:00 AM,146.8,0,0,0,161,2.32,3.22,5.8,0.458,93.02,-1.3,1.8,0,6.6,0.46,0.311,6.9,0.912,0.364,6,1.071,-647.3,7.1,8.61,8.58,8.55,7.27,7.27,4.77,100,8467,93.01,7.6
04/28/2025 10:00:00 AM,172.2,0,0,0,175,2.54,3.98,5.8,0.454,93.02,-1.2,1.3,0,6.7,0.47,0.309,6.9,0.919,0.364,6,1.068,-644.9,7.1,8.59,8.71,8.6,7.27,7.27,4.76,100,8472,93.01,7.7
04/28/2025 10:05:00 AM,158.6,0,0,0,182,2.54,3.69,6,0.458,93.02,-1.4,2.1,0,6.7,0.48,0.309,7,0.919,0.364,6.1,1.07,-647.1,7.2,8.64,8.92,8.83,7.32,7.26,4.77,100,8450,93.01,7.8
04/28/2025 10:10:00 AM,103.4,0,0,0,190,2.4,3.24,6,0.46,93.02,-1,1.8,0,6.8,0.48,0.309,7.2,0.915,0.364,6.1,1.07,-654.8,7.3,8.35,8.69,8.58,7.34,7.26,4.77,100,8419,93.02,7.9
04/28/2025 10:15:00 AM,117.4,0,0,0,162,2.35,3.63,5.8,0.488,93.01,-1.4,1.8,0,6.7,0.43,0.309,7.2,0.916,0.364,6.1,1.068,-655.5,7.3,7.62,7.82,7.35,7.28,7.24,4.77,100,8466,93,7.8
04/28/2025 10:20:00 AM,186,0,0,0,151,1.75,2.86,5.7,0.538,93,-1.2,1.5,0,6.5,0.38,0.309,7.3,0.916,0.364,6.2,1.07,-661.8,7.3,7.64,7.58,7.38,7.14,7.24,4.77,100,8482,92.99,7.6
04/28/2025 10:25:00 AM,185.2,0,0,0,167,1.99,2.94,5.9,0.554,92.99,-1.4,2,0,6.5,0.38,0.309,7.4,0.912,0.364,6.2,1.07,-660.1,7.4,8.25,8.27,8.25,7.16,7.22,4.77,100,8453,92.99,7.5
04/28/2025 10:30:00 AM,221.2,0,0,0,152,2.21,3.09,6,0.558,92.98,-1.7,1.6,0,6.6,0.38,0.309,7.5,0.909,0.364,6.2,1.068,-663,7.6,8.84,8.83,8.69,7.26,7.22,4.76,100,8506,92.98,7.6
04/28/2025 10:35:00 AM,239.6,0,0,0,182,1.86,2.9,6.3,0.578,92.98,-1.5,1.8,0,6.8,0.38,0.309,7.6,0.908,0.364,6.2,1.07,-663.7,7.7,9.44,9.69,9.68,7.4,7.22,4.77,100,8497,92.98,7.7
04/28/2025 10:40:00 AM,187.8,0,0,0,181,2.36,3.61,6.4,0.582,92.98,-1.4,1.9,0,7.1,0.38,0.309,7.8,0.908,0.364,6.3,1.065,-662.8,7.9,9.6,9.91,9.64,7.62,7.21,4.79,100,8482,92.98,8
04/28/2025 10:45:00 AM,153.6,0,0,0,195,1.85,3.98,6.5,0.604,92.98,-1.7,1.7,0,7.1,0.37,0.306,7.8,0.887,0.364,6.3,1.062,-666.2,8,8.89,9.45,9.17,7.68,7.21,4.77,100,8480,92.98,8
04/28/2025 10:50:00 AM,168.6,0,0,0,221,1.89,4.06,6.7,0.642,92.98,-1.5,1.7,0,7.2,0.34,0.304,7.8,0.887,0.364,6.3,1.062,-670.3,8,8.34,9.05,9,7.65,7.19,4.78,100,8486,92.97,8
04/28/2025 10:55:00 AM,162,0,0,0,195,3.33,4.77,7,0.664,92.97,0.4,1.6,0,7.3,0.34,0.304,7.9,0.886,0.364,6.4,1.066,-675.8,8,8.32,8.72,8.58,7.62,7.19,4.77,100,8470,92.96,8
04/28/2025 11:00:00 AM,154.2,0,0,0,191,4.96,8.15,7.1,0.67,92.96,-0.9,1,0,7.3,0.34,0.305,7.9,0.885,0.364,6.4,1.066,-681.4,7.9,8.04,8.4,7.98,7.52,7.19,4.78,100,8486,92.95,8
04/28/2025 11:05:00 AM,161.8,0,0,0,184,3.14,4.76,6.9,0.684,92.96,-0.6,1.1,0,7.2,0.31,0.308,7.8,0.879,0.364,6.4,1.064,-688.5,7.8,7.68,8.08,7.57,7.39,7.19,4.77,100,8475,92.95,7.9
04/28/2025 11:10:00 AM,150.2,0,0,0,176,3.04,4.49,6.7,0.692,92.95,-0.6,1.4,0,7.2,0.29,0.308,7.8,0.882,0.364,6.4,1.059,-693.4,7.8,7.82,7.99,7.45,7.33,7.18,4.79,100,8478,92.94,7.8
04/28/2025 11:15:00 AM,140.4,0,0,0,183,2.37,3.54,6.8,0.706,92.95,-0.7,1.3,0,7.1,0.28,0.308,7.7,0.882,0.364,6.5,1.064,-693.4,7.7,7.85,8.07,7.57,7.28,7.19,4.78,100,8472,92.94,7.7
04/28/2025 11:20:00 AM,137.2,0.017,0,0,183,2.54,3.58,6.8,0.716,92.94,-0.4,1.4,1,7.1,0.27,0.309,7.7,0.884,0.364,6.5,1.064,-696.6,7.7,7.99,8.19,7.73,7.29,7.17,4.8,100,8475,92.93,7.7
04/28/2025 11:25:00 AM,149,0.017,0,0,189,2.76,4.2,7,0.706,92.93,-0.6,1.5,1,7.1,0.29,0.307,7.7,0.888,0.364,6.5,1.061,-691.3,7.7,8.16,8.2,7.67,7.3,7.19,4.79,100,8485,92.92,7.7
04/28/2025 11:30:00 AM,156.2,0,0,0,177,3.4,5.31,6.7,0.71,92.92,-1,1,0,7,0.27,0.307,7.7,0.891,0.364,6.5,1.066,-700.6,7.7,8.37,8.32,7.85,7.32,7.19,4.8,100,8450,92.91,7.7
04/28/2025 11:35:00 AM,143.2,0,0,0,170,2.65,5.22,6.9,0.718,92.91,-0.5,1,0,7.1,0.28,0.307,7.7,0.894,0.364,6.5,1.071,-701.9,7.8,8.62,8.56,8.27,7.34,7.17,4.81,100,8459,92.9,7.7
04/28/2025 11:40:00 AM,126.6,0,0,0,178,2.95,4.98,7,0.722,92.91,-1,1.8,0,7.1,0.28,0.307,7.7,0.892,0.364,6.6,1.071,-700.8,7.9,8.75,8.73,8.53,7.38,7.16,4.8,100,8466,92.9,7.8
04/28/2025 11:45:00 AM,129,0,0,0,178,2.84,4.12,7.1,0.714,92.89,-0.5,1.5,0,7.3,0.29,0.307,7.7,0.888,0.364,6.6,1.068,-703.7,7.9,8.52,8.58,8.47,7.39,7.18,4.81,100,8463,92.89,7.8
04/28/2025 11:50:00 AM,134,0,0,0,178,3.16,5.24,7.1,0.716,92.89,-0.5,1.6,0,7.3,0.29,0.307,7.7,0.89,0.364,6.6,1.071,-706,7.9,8.43,8.51,8.4,7.39,7.17,4.78,100,8486,92.88,7.8
04/28/2025 11:55:00 AM,190,0,0,0,157,2.18,4.17,7.3,0.744,92.87,-0.7,1.2,0,7.5,0.28,0.307,7.7,0.892,0.364,6.6,1.071,-709.1,8,9.1,9.05,8.93,7.41,7.17,4.8,100,8512,92.86,7.9
04/28/2025 12:00:00 PM,243.2,0,0,0,155,2.2,3.36,7.3,0.752,92.85,-0.8,1.4,0,7.7,0.27,0.307,7.8,0.888,0.364,6.6,1.071,-717,8.2,10.07,9.96,9.74,7.62,7.16,4.78,100,8518,92.85,8.1
04/28/2025 12:05:00 PM,228,0,0,0,170,2.49,3.73,7.5,0.75,92.84,-0.8,1.3,0,8,0.29,0.307,8,0.885,0.364,6.7,1.068,-717.3,8.6,10.49,10.57,10.33,7.86,7.17,4.81,100,8526,92.84,8.3
04/28/2025 12:10:00 PM,290,0,0,0,159,2.57,4.64,7.8,0.772,92.83,-0.6,1.4,0,8.2,0.28,0.307,8.1,0.885,0.364,6.7,1.071,-725.6,8.9,11.1,11.13,10.81,8.05,7.17,4.8,100,8568,92.83,8.6
04/28/2025 12:15:00 PM,372,0,0,0,173,2.88,5.49,8.1,0.774,92.82,-0.8,1.5,0,8.7,0.3,0.306,8.3,0.88,0.364,6.7,1.071,-730.3,9.3,12.06,11.99,11.78,8.3,7.17,4.81,100,8630,92.82,8.9
04/28/2025 12:20:00 PM,424.8,0,0,0,163,3.18,5.38,8.4,0.792,92.81,-0.2,0.7,0,9.2,0.31,0.306,8.5,0.875,0.364,6.8,1.07,-734.5,9.8,13.3,13.32,13.29,8.68,7.17,4.81,100,8604,92.81,9.4
04/28/2025 12:25:00 PM,393.8,0,0,0,169,3.52,5.19,8.6,0.77,92.81,-0.3,0.5,0,9.6,0.34,0.306,8.8,0.871,0.364,6.8,1.063,-742.7,10.4,13.58,13.88,13.7,9.09,7.15,4.81,100,8606,92.8,10
04/28/2025 12:30:00 PM,462.8,0,0,0,167,3.19,5.54,9,0.782,92.79,0.4,1.6,0,10.1,0.37,0.306,9.1,0.867,0.364,6.8,1.065,-746.8,10.9,14.05,14.48,14.51,9.38,7.15,4.81,100,8604,92.79,10.4
04/28/2025 12:35:00 PM,409.4,0,0,0,177,2.68,4.28,9.2,0.794,92.79,-0.2,1.3,0,10.6,0.37,0.305,9.4,0.86,0.364,6.9,1.065,-766.3,11.6,14.66,15.23,15.18,9.69,7.16,4.81,100,8604,92.78,10.9
